0,126.15947,126.159,G1,11
594.8108,740.05034,145.24,G1,11
818.2311,930.48496,112.254,G1,11
1413.66522,1528.71375,115.049,G1,11
1617.64769,1739.9313,122.284,G1,11
2220.15627,2337.01397,116.858,G1,11
2397.20482,2572.38742,175.183,G1,11
3024.12258,3455.00543,430.883,G1,11
3830.51416,4281.47907,450.965,G1,11
4648.05671,5090.05654,442,G1,11
5515.9681,5738.67272,222.705,G1,11
5762.91175,5894.26227,131.351,G1,11
6369.63155,6502.03333,132.402,G1,11
6586.99325,6699.30365,112.31,G1,11
7183.12183,7295.66594,112.544,G1,11
7381.48514,7512.05016,130.565,G1,11
7988.33769,8115.65109,127.313,G1,11
8149.02447,8361.85016,212.826,G1,11
0,42.46377,42.464,G1,12
444.86284,847.17225,402.309,G1,12
1316.83761,1460.19364,143.356,G1,12
1539.42763,1651.56497,112.137,G1,12
2134.88547,2249.51003,114.625,G1,12
2338.20121,2461.35706,123.156,G1,12
2941.18638,3058.84509,117.659,G1,12
3116.69179,3295.55397,178.862,G1,12
3745.15521,4177.54347,432.388,G1,12
4551.73572,5002.82141,451.086,G1,12
5370.01697,5811.12007,441.103,G1,12
6240.33971,6455.9708,215.631,G1,12
6486.90204,6615.27719,128.375,G1,12
7091.29436,7222.40212,131.108,G1,12
7307.97102,7420.43866,112.468,G1,12
7904.26047,8016.63341,112.373,G1,12
8101.86441,8233.69776,131.833,G1,12
317.24203,763.56616,446.324,G1,13
1169.12198,1568.18475,399.063,G1,13
2038.8082,2180.36952,141.561,G1,13
2260.59273,2372.65074,112.058,G1,13
2856.09379,2970.32644,114.233,G1,13
3058.73437,3182.80556,124.071,G1,13
3662.21404,3780.77007,118.556,G1,13
3836.08211,4018.85978,182.778,G1,13
4466.19057,4899.99448,433.804,G1,13
5272.96937,5724.14699,451.178,G1,13
6092.03008,6532.17914,440.149,G1,13
6964.5978,7173.95778,209.36,G1,13
7210.20766,7336.29327,126.086,G1,13
7812.92277,7942.79474,129.872,G1,13
8028.92546,8141.58212,112.657,G1,13
8625.39086,8640,14.609,G1,13
224.56975,674.48508,449.915,G1,14
1038.9446,1484.66217,445.718,G1,14
1893.49325,2289.19711,395.704,G1,14
2760.72592,2900.57646,139.851,G1,14
2981.72777,3093.74257,112.015,G1,14
3577.29072,3691.16325,113.873,G1,14
3779.24684,3904.27808,125.031,G1,14
4383.23932,4502.80366,119.564,G1,14
4555.361,4742.3117,186.951,G1,14
5187.22914,5622.3643,435.135,G1,14
5994.21561,6445.45632,451.241,G1,14
6814.09956,7253.23392,439.134,G1,14
7688.72257,7892.3613,203.639,G1,14
7933.10119,8057.31069,124.21,G1,14
8534.5189,8640,105.481,G1,14
140.01722,563.8525,423.835,G1,15
945.73843,1395.92462,450.186,G1,15
1760.68407,2205.75218,445.068,G1,15
2617.9511,3010.20944,392.258,G1,15
3482.59434,3620.81308,138.219,G1,15
3702.8341,3814.84076,112.007,G1,15
4298.47679,4412.02077,113.544,G1,15
4499.73833,4625.77586,126.038,G1,15
5104.26247,5224.96496,120.702,G1,15
5274.50892,5465.91508,191.406,G1,15
5908.27097,6344.65837,436.387,G1,15
6715.475,7166.75038,451.275,G1,15
7536.22921,7974.28473,438.056,G1,15
8412.70105,8611.05421,198.353,G1,15
57.04879,171.98013,114.931,G1,16
238.27004,403.64716,165.377,G1,16
861.04027,1286.80492,425.765,G1,16
1666.91667,2117.34279,450.426,G1,16
2482.46248,2926.83623,444.374,G1,16
3342.46387,3731.22187,388.758,G1,16
4204.41639,4341.07809,136.662,G1,16
4423.91278,4535.94562,112.033,G1,16
5019.65248,5132.89936,113.247,G1,16
5220.20833,5347.30048,127.092,G1,16
5825.2837,5947.28071,121.997,G1,16
5993.49915,6189.67313,196.174,G1,16
6629.3163,7066.88163,437.565,G1,16
7436.74819,7888.02975,451.282,G1,16
8258.42316,8640,381.577,G1,16
0,87.18082,87.181,G1,17
176.48057,297.14384,120.663,G1,17
778.08765,893.58983,115.502,G1,17
957.98552,1126.44192,168.456,G1,17
1582.06531,2009.64298,427.578,G1,17
2388.1051,2838.74064,450.636,G1,17
3204.28236,3647.91483,443.632,G1,17
4066.99577,4452.23471,385.239,G1,17
4926.19492,5061.37048,135.176,G1,17
5144.96494,5257.0575,112.093,G1,17
5740.81826,5853.79939,112.981,G1,17
5940.65651,6068.85333,128.197,G1,17
6546.3032,6669.78847,123.485,G1,17
6712.29375,6913.58565,201.292,G1,17
7350.36534,7789.03872,438.673,G1,17
8158.03578,8609.29506,451.259,G1,17
0,19.94133,19.941,G1,18
97.00133,209.41043,112.409,G1,18
692.4325,807.93738,115.505,G1,18
897.0741,1018.52731,121.453,G1,18
1499.12343,1615.26533,116.142,G1,18
1677.63298,1849.35279,171.72,G1,18
2303.09273,2732.37423,429.281,G1,18
3109.30412,3560.1191,450.815,G1,18
3926.14626,4368.98825,442.842,G1,18
4791.50935,5022.97194,231.463,G1,18
5037.32901,5173.24816,135.919,G1,18
5647.9325,5781.68921,133.757,G1,18
5865.9914,5978.17672,112.185,G1,18
6461.97456,6574.72141,112.747,G1,18
6661.08232,6790.43597,129.354,G1,18
7267.32108,7392.54635,125.225,G1,18
7430.83466,7637.64805,206.813,G1,18
8071.41834,8511.13386,439.716,G1,18
262.40955,472.58173,210.172,G1,21
508.28278,634.70378,126.421,G1,21
1111.07944,1241.21166,130.132,G1,21
1327.3306,1440.03253,112.702,G1,21
1923.69152,2036.01558,112.324,G1,21
2120.7671,2253.83211,133.065,G1,21
2728.74134,2861.72087,132.98,G1,21
2882.61082,3108.59189,225.981,G1,21
3533.02276,3975.20597,442.183,G1,21
4341.78356,4792.51609,450.733,G1,21
5168.85271,5598.88678,430.034,G1,21
6051.30672,6225.07545,173.769,G1,21
6286.29653,6402.90712,116.611,G1,21
6883.13144,7005.13936,122.008,G1,21
7094.22621,7209.54398,115.318,G1,21
7692.50483,7804.88772,112.383,G1,21
7882.67125,8028.84089,146.17,G1,21
8496.85859,8640,143.141,G1,21
112.49078,551.58807,439.097,G1,22
986.53677,1190.946,204.409,G1,22
1231.22004,1355.72288,124.503,G1,22
1832.68308,1961.62657,128.943,G1,22
2048.26733,2161.18586,112.919,G1,22
2644.81731,2757.02953,112.212,G1,22
2841.10285,2975.55053,134.448,G1,22
3449.75697,3589.29044,139.533,G1,22
3596.32795,3833.05313,236.725,G1,22
4254.0952,4697.09879,443.004,G1,22
5063.15365,5513.72356,450.57,G1,22
5891.52565,6319.91749,428.392,G1,22
6774.28708,6944.68408,170.397,G1,22
7008.01441,7123.94315,115.929,G1,22
7604.52946,7725.72358,121.194,G1,22
7814.99611,7930.78474,115.789,G1,22
8413.57922,8526.13384,112.555,G1,22
8602.76778,8640,37.232,G1,22
13.91394,465.01459,451.101,G1,23
834.61387,1272.64116,438.027,G1,23
1710.52208,1909.61104,199.089,G1,23
1953.86035,2076.74327,122.883,G1,23
2554.2559,2682.06407,127.808,G1,23
2769.18179,2882.34845,113.167,G1,23
3365.93554,3478.06867,112.133,G1,23
3561.41288,3697.30847,135.896,G1,23
4170.77202,4557.55271,386.781,G1,23
4975.17269,5418.94612,443.773,G1,23
5784.54275,6234.92016,450.377,G1,23
6614.30079,7040.94576,426.645,G1,23
7497.14773,7664.36468,167.217,G1,23
7729.66242,7844.98222,115.32,G1,23
8325.90729,8446.32757,120.42,G1,23
8535.7463,8640,104.254,G1,23
0,364.95144,364.951,G1,24
735.18745,1186.29821,451.111,G1,24
1556.80054,1993.69046,436.89,G1,24
2434.35769,2628.50046,194.143,G1,24
2676.27986,2797.76537,121.486,G1,24
3275.79962,3402.52385,126.724,G1,24
3490.07458,3603.52071,113.446,G1,24
4087.04655,4199.13376,112.087,G1,24
4281.69621,4419.10846,137.412,G1,24
4891.78654,5282.05465,390.268,G1,24
5696.25557,6140.75076,444.495,G1,24
6505.9516,6956.10643,450.155,G1,24
7337.18511,7761.97185,424.787,G1,24
8219.89636,8384.11035,164.214,G1,24
8451.24741,8566.02456,114.777,G1,24
11.15298,211.72189,200.569,G1,25
648.7797,1087.11939,438.34,G1,25
1456.47526,1907.56769,451.092,G1,25
2279.05509,2714.73621,435.681,G1,25
3158.04074,3347.56688,189.526,G1,25
3398.52587,3518.78928,120.263,G1,25
3997.31565,4123.0052,125.69,G1,25
4210.94607,4324.70311,113.757,G1,25
4808.15076,4920.22587,112.075,G1,25
5001.95177,5140.95315,139.001,G1,25
5612.8008,6006.52251,393.722,G1,25
6417.34411,6862.5149,445.171,G1,25
7227.38124,7677.28267,449.901,G1,25
8060.18612,8482.99584,422.81,G1,25
0,88.89223,88.892,G1,26
565.6888,690.70181,125.013,G1,26
729.74182,935.7488,206.007,G1,26
1369.83404,1809.2251,439.391,G1,26
2177.77798,2628.82365,451.046,G1,26
3001.38225,3435.77839,434.396,G1,26
3881.57247,4066.77791,185.205,G1,26
4120.63031,4239.81529,119.185,G1,26
4718.80551,4843.50779,124.702,G1,26
4931.79671,5045.89606,114.099,G1,26
5529.24834,5641.34604,112.098,G1,26
5722.17842,5862.84549,140.667,G1,26
6333.81495,6730.92285,397.108,G1,26
7138.4385,7584.24105,445.803,G1,26
7948.83265,8398.44935,449.617,G1,26
481.41575,594.05968,112.644,G1,27
680.02154,810.50504,130.483,G1,27
1286.70744,1413.7445,127.037,G1,27
1447.99948,1659.91436,211.915,G1,27
2090.89244,2531.27234,440.38,G1,27
2899.09655,3350.06666,450.97,G1,27
3723.78713,4156.81743,433.03,G1,27
4604.95667,4786.11051,181.154,G1,27
4842.6163,4960.84344,118.227,G1,27
5440.27062,5564.03123,123.761,G1,27
5652.62672,5767.1002,114.473,G1,27
6250.33968,6362.49546,112.156,G1,27
6442.37487,6584.78857,142.414,G1,27
7054.82911,7455.22708,400.398,G1,27
7859.53924,8305.93122,446.392,G1,27
389.44323,520.82001,131.377,G1,28
606.37105,718.88802,112.517,G1,28
1202.55779,1315.02587,112.468,G1,28
1400.40638,1532.15102,131.745,G1,28
2007.72489,2137.28179,129.557,G1,28
2165.75836,2384.20281,218.444,G1,28
2811.95536,3253.26487,441.31,G1,28
3620.43139,4071.29732,450.866,G1,28
4446.27537,4877.85356,431.578,G1,28
5328.19912,5505.54746,177.348,G1,28
5564.50069,5681.87401,117.373,G1,28
6161.7122,6284.5752,122.863,G1,28
6373.43649,6488.31599,114.879,G1,28
6971.42508,7083.67546,112.25,G1,28
7162.53968,7306.78576,144.246,G1,28
7775.84362,8179.4131,403.569,G1,28
8580.64647,8640,59.354,G1,28
0,339.11379,339.114,G1,31
795.57552,962.81339,167.238,G1,31
1027.81594,1143.04093,115.225,G1,31
1624.26713,1744.57127,120.304,G1,31
1833.85656,1949.95499,116.098,G1,31
2432.89227,2545.50364,112.611,G1,31
2620.85462,2770.81757,149.963,G1,31
3237.02726,3649.35172,412.324,G1,31
4042.02859,4490.71444,448.686,G1,31
4854.31182,5302.39602,448.084,G1,31
5698.73257,6107.24777,408.515,G1,31
6575.01438,6722.13199,147.118,G1,31
6799.11807,6911.456,112.338,G1,31
7394.63635,7510.06227,115.426,G1,31
7599.13594,7720.50229,121.366,G1,31
8201.26379,8317.33794,116.074,G1,31
8379.62162,8551.24537,171.624,G1,31
0,254.37348,254.373,G1,32
634.87033,1060.13632,425.266,G1,32
1518.32994,1682.54829,164.218,G1,32
1749.40222,1864.07909,114.677,G1,32
2345.62146,2465.18949,119.568,G1,32
2554.58463,2671.217,116.632,G1,32
3153.95297,3266.81753,112.865,G1,32
3340.87197,3493.06104,152.189,G1,32
3958.04083,4372.99273,414.952,G1,32
4763.1603,5212.24838,449.088,G1,32
5575.91286,6023.51,447.597,G1,32
6422.73354,6828.25934,405.526,G1,32
7297.09831,7442.23829,145.14,G1,32
7520.34616,7632.52846,112.182,G1,32
8115.86659,8230.83662,114.97,G1,32
8319.7075,8441.90338,122.196,G1,32
0,160.87802,160.878,G1,33
525.27563,975.54622,450.271,G1,33
1357.86779,1781.15682,423.289,G1,33
2240.97816,2402.34302,161.365,G1,33
2470.93081,2585.12069,114.19,G1,33
3066.95754,3185.82728,118.87,G1,33
3275.29321,3392.49361,117.2,G1,33
3875.00904,3988.1717,113.163,G1,33
4060.84746,4215.38073,154.533,G1,33
4679.05547,5096.48378,417.428,G1,33
5484.3002,5933.75615,449.456,G1,33
6297.54507,6744.61708,447.072,G1,33
7146.88049,7549.27036,402.39,G1,33
8019.12195,8162.37893,143.257,G1,33
8241.54098,8353.60637,112.065,G1,33
0,28.92281,28.923,G1,34
436.47944,882.60135,446.122,G1,34
1246.72052,1696.70929,449.989,G1,34
2080.99092,2502.1754,421.184,G1,34
2963.52751,3122.19258,158.665,G1,34
3192.40652,3306.166,113.759,G1,34
3788.27624,3906.48451,118.208,G1,34
3995.98246,4113.78549,117.803,G1,34
4596.06093,4709.56917,113.508,G1,34
4780.77818,4937.78213,157.004,G1,34
5400.07155,5819.82997,419.758,G1,34
6205.44862,6655.23919,449.791,G1,34
7019.21014,7465.71749,446.507,G1,34
7871.16099,8270.28106,399.12,G1,34
352.9809,753.27969,400.299,G1,35
1157.5757,1604.28867,446.713,G1,35
1968.18816,2417.86339,449.675,G1,35
2804.24741,3223.19242,418.945,G1,35
3685.98472,3842.0927,156.108,G1,35
3913.8335,4027.21524,113.382,G1,35
4509.57838,4627.16116,117.583,G1,35
4716.65215,4835.09343,118.441,G1,35
5317.10866,5431.01302,113.904,G1,35
5500.66076,5660.2714,159.611,G1,35
6121.08916,6543.03825,421.949,G1,35
6926.60588,7376.69867,450.093,G1,35
7740.91013,8186.8116,445.901,G1,35
8595.55613,8640,44.444,G1,35
269.68023,381.78079,112.101,G1,36
460.57569,604.4941,143.918,G1,36
1073.9916,1477.51436,403.523,G1,36
1878.67842,2325.94187,447.263,G1,36
2689.67991,3139.00863,449.329,G1,36
3527.64437,3944.20801,416.564,G1,36
4408.3564,4562.0397,153.683,G1,36
4635.21514,4748.26859,113.053,G1,36
5230.86475,5347.85723,116.992,G1,36
5437.30248,5556.41822,119.116,G1,36
6038.15261,6152.507,114.354,G1,36
6220.49134,6382.85506,162.364,G1,36
6842.10847,7266.11575,424.007,G1,36
7647.77237,8098.13579,450.363,G1,36
8462.6469,8640,177.353,G1,36
181.49992,303.39408,121.894,G1,37
392.34166,507.47209,115.13,G1,37
990.75617,1102.9873,112.231,G1,37
1180.70434,1326.53869,145.834,G1,37
1795.00281,2201.61025,406.607,G1,37
2599.78795,3047.56274,447.775,G1,37
3411.19684,3860.14563,448.949,G1,37
4251.18831,4665.22233,414.034,G1,37
5130.64824,5282.03038,151.382,G1,37
5356.55475,5469.32632,112.772,G1,37
5952.13607,6068.57273,116.437,G1,37
6157.93332,6277.76069,119.827,G1,37
6759.19297,6874.05546,114.862,G1,37
6940.26538,7105.54031,165.275,G1,37
7563.12964,7989.07047,425.941,G1,37
8368.94846,8640,271.052,G1,37
72.70715,243.14419,170.437,G1,38
306.16594,422.00601,115.84,G1,38
902.89361,1023.97273,121.079,G1,38
1113.10893,1228.7069,115.598,G1,38
1711.82676,1824.22762,112.401,G1,38
1900.79799,2048.64512,147.847,G1,38
2516.01466,2925.55761,409.543,G1,38
3320.90456,3769.15309,448.249,G1,38
4132.74035,4581.27467,448.534,G1,38
4974.88357,5386.23555,411.352,G1,38
5852.86591,6002.06196,149.196,G1,38
6077.85497,6190.38871,112.534,G1,38
6673.39305,6789.30768,115.915,G1,38
6878.54451,6999.12168,120.577,G1,38
7480.22995,7595.66376,115.434,G1,38
7659.97759,7828.33439,168.357,G1,38
8284.15282,8640,355.847,G1,38
44.25344,161.65467,117.401,G2,11
643.96274,757.26151,113.299,G2,11
829.72412,984.84977,155.126,G2,11
1448.05689,1865.81097,417.754,G2,11
2253.38424,2702.73188,449.348,G2,11
3066.80048,3513.57961,446.779,G2,11
3916.60282,4318.26952,401.667,G2,11
4788.13203,4931.12006,142.988,G2,11
5010.5581,5122.67649,112.118,G2,11
5606.02308,5720.56627,114.543,G2,11
5809.2038,5932.54014,123.336,G2,11
6412.28698,6530.11802,117.831,G2,11
6587.47091,6767.10105,179.63,G2,11
7216.25689,7648.93693,432.68,G2,11
8022.87651,8473.98302,451.107,G2,11
0,75.21498,75.215,G2,12
557.21683,675.37807,118.161,G2,12
764.94068,882.9524,118.012,G2,12
1365.01577,1478.66962,113.654,G2,12
1549.64832,1707.27084,157.623,G2,12
2169.07511,2589.1231,420.048,G2,12
2974.53647,3424.2126,449.676,G2,12
3788.47513,4234.68079,446.206,G2,12
4640.88641,5039.28204,398.396,G2,12
5510.09161,5651.30233,141.211,G2,12
5731.71707,5843.76347,112.046,G2,12
6327.22908,6441.3867,114.158,G2,12
6529.73282,6653.99338,124.261,G2,12
7133.3141,7252.06347,118.749,G2,12
7306.84014,7490.43578,183.596,G2,12
7937.29286,8371.37116,434.078,G2,12
455.06079,610.7705,155.71,G2,13
682.88555,796.26699,113.381,G2,13
1278.51831,1396.06063,117.542,G2,13
1485.60847,1604.26637,118.658,G2,13
2086.0647,2200.12473,114.06,G2,13
2269.52375,2429.78074,160.257,G2,13
2890.0949,3312.30014,422.205,G2,13
3695.69767,4145.66999,449.972,G2,13
4510.185,4955.77557,445.591,G2,13
5365.27734,5760.29437,395.017,G2,13
6231.99925,6371.51536,139.516,G2,13
6452.84627,6564.85657,112.01,G2,13
7048.42381,7162.22763,113.804,G2,13
7250.24109,7375.47092,125.23,G2,13
7854.33894,7974.12101,119.782,G2,13
8026.09445,8213.91777,187.823,G2,13
297.28541,713.19877,415.913,G2,14
1177.41841,1330.72948,153.311,G2,14
1404.26014,1517.32314,113.063,G2,14
1999.80421,2116.76262,116.958,G2,14
2206.25688,2325.5974,119.341,G2,14
2807.10989,2921.63091,114.521,G2,14
2989.3464,3152.38597,163.04,G2,14
3611.11643,4035.34932,424.233,G2,14
4416.86821,4867.10522,450.237,G2,14
5231.93214,5676.86432,444.932,G2,14
6089.74899,6481.30673,391.558,G2,14
6953.85811,7091.75781,137.9,G2,14
7173.94684,7285.95609,112.009,G2,14
7769.60775,7883.08939,113.482,G2,14
7970.72828,8096.97397,126.246,G2,14
8575.36169,8640,64.638,G2,14
180.41771,629.10597,448.688,G2,15
1020.85068,1434.2146,413.364,G2,15
1899.69776,2050.73147,151.034,G2,15
2125.59326,2238.3839,112.791,G2,15
2721.07519,2837.48411,116.409,G2,15
2926.88579,3046.94626,120.06,G2,15
3528.15152,3643.19252,115.041,G2,15
3709.11167,3875.09377,165.982,G2,15
4332.13988,4758.27827,426.138,G2,15
5138.04849,5588.51918,450.471,G2,15
5953.71876,6397.94726,444.228,G2,15
6814.26866,7202.31921,388.051,G2,15
7675.6712,7812.02838,136.357,G2,15
7895.02019,8007.06235,112.042,G2,15
8490.78141,8603.97233,113.191,G2,15
89.97756,538.13727,448.16,G2,16
901.96932,1350.23538,448.266,G2,16
1744.56588,2155.22945,410.664,G2,16
2621.90403,2770.77379,148.87,G2,16
2846.88745,2959.4493,112.562,G2,16
3442.33192,3558.22503,115.893,G2,16
3647.49509,3768.31403,120.819,G2,16
4249.18983,4364.81491,115.625,G2,16
4428.81399,4597.91134,169.097,G2,16
5053.16538,5481.09428,427.929,G2,16
5859.23902,6309.91307,450.674,G2,16
6675.54733,7119.02479,443.477,G2,16
7538.79994,7923.33215,384.532,G2,16
8397.44129,8532.32622,134.885,G2,16
8616.06704,8640,23.933,G2,16
6.02445,418.7563,412.732,G2,17
811.10513,1259.69561,448.59,G2,17
1623.54933,2071.35726,447.808,G2,17
2468.43207,2876.24343,407.811,G2,17
3344.04213,3490.85403,146.812,G2,17
3568.14493,3680.51969,112.375,G2,17
4163.57507,4278.98564,115.411,G2,17
4368.08465,4489.70159,121.617,G2,17
4970.22502,5086.50441,116.279,G2,17
5148.44689,5320.84648,172.4,G2,17
5774.19331,6203.80484,429.612,G2,17
6580.44023,7031.28783,450.848,G2,17
7397.42033,7840.09719,442.677,G2,17
8263.30536,8492.74932,229.444,G2,17
8509.59673,8640,130.403,G2,17
0,35.89715,35.897,G2,18
109.75456,262.51143,152.757,G2,18
727.04015,1142.35715,415.317,G2,18
1532.24055,1981.22667,448.986,G2,18
2345.15914,2792.4719,447.313,G2,18
3192.44691,3597.25673,404.81,G2,18
4066.11674,4210.97005,144.853,G2,18
4289.3679,4401.59533,112.227,G2,18
4884.80527,4999.76597,114.961,G2,18
5088.6543,5211.10994,122.456,G2,18
5691.25731,5808.26893,117.012,G2,18
5868.00244,6043.90702,175.905,G2,18
6495.22376,6926.41687,431.193,G2,18
7301.65257,7752.64412,450.992,G2,18
8119.34055,8561.16452,441.824,G2,18
346.7002,460.62706,113.927,G2,21
548.75203,673.9306,125.179,G2,21
1152.69858,1272.38951,119.691,G2,21
1324.86777,1512.14196,187.274,G2,21
1956.74262,2391.77408,435.031,G2,21
2763.80017,3214.87213,451.072,G2,21
3583.80645,4022.69378,438.887,G2,21
4458.24346,4661.55012,203.307,G2,21
4702.6654,4826.82168,124.156,G2,21
5303.89543,5432.60646,128.711,G2,21
5519.34667,5632.31264,112.966,G2,21
6115.93648,6228.13018,112.194,G2,21
6312.06104,6446.7945,134.733,G2,21
6920.85486,7304.84988,383.995,G2,21
7725.20521,8168.36758,443.162,G2,21
8534.32529,8640,105.675,G2,21
251.96487,390.18177,138.217,G2,22
472.32129,584.40003,112.079,G2,22
1067.8879,1181.48779,113.6,G2,22
1269.24431,1395.43299,126.189,G2,22
1873.72349,1994.55945,120.836,G2,22
2044.01189,2235.74698,191.735,G2,22
2677.78654,3114.0652,436.279,G2,22
3485.06265,3936.16752,451.105,G2,22
4305.9421,4743.74624,437.804,G2,22
5182.19918,5380.26511,198.066,G2,22
5425.25658,5547.8424,122.586,G2,22
6025.46228,6153.04848,127.586,G2,22
6240.25679,6353.47714,113.22,G2,22
6837.05324,6949.17452,112.121,G2,22
7032.36578,7168.56078,136.195,G2,22
7641.8698,8029.35296,387.483,G2,22
8446.28377,8640,193.716,G2,22
112.14888,500.72137,388.572,G2,23
973.78732,1110.45094,136.664,G2,23
1193.40011,1305.50747,112.107,G2,23
1789.06528,1902.36959,113.304,G2,23
1989.71521,2116.96236,127.247,G2,23
2594.74649,2716.88494,122.138,G2,23
2762.99719,2959.50445,196.507,G2,23
3398.83396,3836.28611,437.452,G2,23
4206.33897,4657.44835,451.109,G2,23
5028.14204,5464.79473,436.653,G2,23
5906.00423,6099.19338,193.189,G2,23
6147.63793,6268.86485,121.227,G2,23
6747.00036,6873.51258,126.512,G2,23
6961.14534,7074.65142,113.506,G2,23
7558.16293,7670.24498,112.082,G2,23
7752.64363,7890.36955,137.726,G2,23
8362.88427,8640,277.116,G2,23
0,417.36669,417.367,G2,24
836.65419,1221.73615,385.082,G2,24
1695.56655,1830.74743,135.181,G2,24
1914.45248,2026.62196,112.169,G2,24
2510.23276,2623.27288,113.04,G2,24
2710.16423,2838.51999,128.356,G2,24
3315.76776,3439.40464,123.637,G2,24
3481.78485,3683.41363,201.629,G2,24
4119.88512,4558.44132,438.556,G2,24
4927.62976,5378.715,451.085,G2,24
5750.41083,6185.83972,435.429,G2,24
6629.65674,6818.29117,188.634,G2,24
6869.85329,6989.88918,120.036,G2,24
7468.51102,7593.99822,125.487,G2,24
7682.01257,7795.83585,113.823,G2,24
